year,period,Industry,Buildings,Transport,Power
2040,5552,0,0,0,3150.441391
2040,5553,0,0,0,3364.412389
2040,5554,0,0,0,3361.878521
2040,5555,0,0,0,3635.817706
2040,5556,0,0,0,3989.714474
2040,5557,0,0,0,4078.962902
2040,5558,0,0,0,3954.521874
2040,5559,0,0,0,3873.71967
2040,5560,0,0,0,3956.774201
2040,5561,0,0,0,4075.584413
2040,5562,0,0,0,4331.223446
2040,5563,0,0,0,4654.150728
2040,5564,0,0,0,4673.295501
2040,5565,0,0,0,4762.825471
2040,5566,0,0,0,4792.105713
2040,5567,0,0,0,4744.52532
2040,5568,0,0,0,4513.380335
2040,5569,0,0,0,4031.100968
2040,5570,0,0,0,3646.516255
2040,5571,0,0,0,3402.701935
2040,5572,0,0,0,3157.19837
2040,5573,0,0,0,3017.554141
2040,5574,0,0,0,2989.400061
2040,5575,0,0,0,3104.268702
2040,5576,0,0,0,3296.561059
2040,5577,0,0,0,3423.535953
2040,5578,0,0,0,3418.186679
2040,5579,0,0,0,3622.86683
2040,5580,0,0,0,3979.297465
2040,5581,0,0,0,4073.895168
2040,5582,0,0,0,3930.590908
2040,5583,0,0,0,3926.367796
2040,5584,0,0,0,4023.217827
2040,5585,0,0,0,4111.903174
2040,5586,0,0,0,4364.726799
2040,5587,0,0,0,4699.197253
2040,5588,0,0,0,4759.728521
2040,5589,0,0,0,4808.998159
2040,5590,0,0,0,4886.703416
2040,5591,0,0,0,4851.792359
2040,5592,0,0,0,4638.102903
2040,5593,0,0,0,4179.191422
2040,5594,0,0,0,3885.262842
2040,5595,0,0,0,3510.532055
2040,5596,0,0,0,3263.902327
2040,5597,0,0,0,3055.280606
2040,5598,0,0,0,2991.370848
2040,5599,0,0,0,3061.192962
2040,5600,0,0,0,3318.52124
2040,5601,0,0,0,3408.895832
2040,5602,0,0,0,3431.700636
2040,5603,0,0,0,3636.099246
2040,5604,0,0,0,3955.366497
2040,5605,0,0,0,4200.02544
2040,5606,0,0,0,4037.857948
2040,5607,0,0,0,4006.043839
2040,5608,0,0,0,4098.670757
2040,5609,0,0,0,4236.625742
2040,5610,0,0,0,4441.868974
2040,5611,0,0,0,4682.586346
2040,5612,0,0,0,4673.295501
2040,5613,0,0,0,4736.642177
2040,5614,0,0,0,4773.24248
2040,5615,0,0,0,4826.453688
2040,5616,0,0,0,4613.327313
2040,5617,0,0,0,4184.822237
2040,5618,0,0,0,3888.922872
2040,5619,0,0,0,3634.128461
2040,5620,0,0,0,3371.732449
2040,5621,0,0,0,3215.195772
2040,5622,0,0,0,3083.434684
2040,5623,0,0,0,3145.092117
2040,5624,0,0,0,3315.424292
2040,5625,0,0,0,3593.586588
2040,5626,0,0,0,3611.323657
